Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,RiskScore,RiskCategory_Low,RiskCategory_Medium,Department,RiskCategory
49,0,301,22,4,1,1655,1,72,3,4,2,16413,3498,3,16,3,2,80,2,27,2,3,4,2,1,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0031787791815327,True,False,Research & Development,Low
50,0,813,17,5,1,1656,4,50,2,3,1,13269,21981,5,15,3,3,80,3,19,3,3,14,11,1,11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0003518558017029,True,False,Research & Development,Low
20,0,1141,2,3,1,1657,3,31,3,1,3,2783,13251,1,19,3,1,80,0,2,3,3,2,2,2,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1972837386440261,True,False,Sales,Low
34,0,1130,3,3,1,1658,4,66,3,2,2,5433,19332,1,12,3,3,80,1,11,2,3,11,8,7,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0038030059478271,True,False,Research & Development,Low
36,0,311,7,3,1,1659,1,77,3,1,2,2013,10950,2,11,3,3,80,0,15,4,3,4,3,1,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.1819518236387953,True,False,Research & Development,Low
49,0,465,6,1,1,1661,3,41,2,4,3,13966,11652,2,19,3,2,80,1,30,3,3,15,11,2,12,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0023468860565432,True,False,Research & Development,Low
36,0,894,1,4,1,1662,4,33,2,2,3,4374,15411,0,15,3,3,80,0,4,6,3,3,2,1,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0012465393090017,True,False,Research & Development,Low
36,0,1040,3,2,1,1664,4,79,4,2,1,6842,26308,6,20,4,1,80,1,13,3,3,5,4,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0035547154705585,True,False,Research & Development,Low
54,0,584,22,5,1,1665,2,91,3,4,3,17426,18685,3,25,4,3,80,1,36,6,3,10,8,4,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0008494607784481,True,False,Research & Development,Low
43,0,1291,15,2,1,1666,3,65,2,4,3,17603,3525,1,24,4,1,80,1,14,3,3,14,10,6,11,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0010200300831535,True,False,Research & Development,Low
35,1,880,12,4,1,1667,4,36,3,2,4,4581,10414,3,24,4,1,80,0,13,2,4,11,9,6,7,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,0.3516264450162751,False,True,Sales,Medium
38,0,1189,1,3,1,1668,4,90,3,2,4,4735,9867,7,15,3,4,80,2,19,4,4,13,11,2,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0016131284774828,True,False,Research & Development,Low
29,0,991,5,3,1,1669,1,43,2,2,2,4187,3356,1,13,3,2,80,1,10,3,2,10,0,0,9,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.428505057121449,False,True,Sales,Medium
33,0,392,2,4,1,1670,4,93,3,2,4,5505,3921,1,14,3,3,80,2,6,5,3,6,2,0,4,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.003476643555748,True,False,Sales,Low
32,0,977,2,3,1,1671,4,45,3,2,2,5470,25518,0,13,3,3,80,2,10,4,2,9,5,1,6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0039264962688157,True,False,Research & Development,Low
31,0,1112,5,4,1,1673,1,67,3,2,4,5476,22589,1,11,3,1,80,2,10,2,3,10,0,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0620756142594815,True,False,Sales,Low
49,0,464,16,3,1,1674,4,74,3,1,1,2587,24941,4,16,3,2,80,1,17,2,2,2,2,2,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.3602656995284069,False,True,Research & Development,Medium
38,0,148,2,3,1,1675,4,42,2,1,2,2440,23826,1,22,4,2,80,0,4,3,3,4,3,3,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.2755373741835973,True,False,Research & Development,Low
47,0,1225,2,4,1,1676,2,47,4,4,2,15972,21086,6,14,3,3,80,3,29,2,3,3,2,1,2,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0021664987534115,True,False,Sales,Low
49,0,809,1,3,1,1677,3,36,3,4,3,15379,22384,4,14,3,1,80,0,23,2,3,8,7,0,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.0103330301666082,True,False,Research & Development,Low
41,0,1206,23,2,1,1678,4,80,3,3,3,7082,11591,3,16,3,4,80,0,21,2,3,2,0,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.2567380735849998,True,False,Sales,Low
20,0,727,9,1,1,1680,4,54,3,1,1,2728,21082,1,11,3,1,80,0,2,3,3,2,2,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.4119092343497875,False,True,Sales,Medium
33,0,530,16,3,1,1681,3,36,3,2,4,5368,16130,1,25,4,3,80,1,7,2,3,6,5,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0224218995914225,True,False,Sales,Low
36,0,1351,26,4,1,1682,1,80,3,2,3,5347,7419,6,14,3,2,80,2,10,2,2,3,2,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0574340879273121,True,False,Research & Development,Low
44,0,528,1,3,1,1683,3,44,3,1,4,3195,4167,4,18,3,1,80,3,8,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0719944896289869,True,False,Other,Low
23,1,1320,8,1,1,1684,4,93,2,1,3,3989,20586,1,11,3,1,80,0,5,2,3,5,4,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,0.7189332392459606,False,False,Research & Development,High
38,0,1495,4,2,1,1687,4,87,3,1,3,3306,26176,7,19,3,4,80,1,7,5,2,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0408506662148978,True,False,Research & Development,Low
53,0,1395,24,4,1,1689,2,48,4,3,4,7005,3458,3,15,3,3,80,0,11,2,3,4,3,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.004294757160498,True,False,Research & Development,Low
48,1,708,7,2,1,1691,4,95,3,1,3,2655,11740,2,11,3,3,80,2,19,3,3,9,7,7,7,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.1804295749755129,True,False,Sales,Low
32,1,1259,2,4,1,1692,4,95,3,1,2,1393,24852,1,12,3,1,80,0,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.257284081463011,True,False,Research & Development,Low
26,0,786,7,3,1,1693,4,76,3,1,4,2570,11925,1,20,4,3,80,0,7,5,3,7,7,5,7,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.0103431732018023,True,False,Research & Development,Low
55,0,1441,22,3,1,1694,1,94,2,1,2,3537,23737,5,12,3,4,80,1,8,1,3,4,2,1,2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0.2828446377118336,True,False,Research & Development,Low
34,0,1157,5,2,1,1696,2,57,2,2,4,3986,11912,1,14,3,3,80,1,15,3,4,15,10,4,13,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.0065615199094053,True,False,Research & Development,Low
60,0,370,1,4,1,1697,3,92,1,3,4,10883,20467,3,20,4,3,80,1,19,2,4,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0022901839735974,True,False,Research & Development,Low
33,0,267,21,3,1,1698,2,79,4,1,2,2028,13637,1,18,3,4,80,3,14,6,3,14,11,2,13,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.0046772776518338,True,False,Research & Development,Low
37,0,1278,1,4,1,1700,3,31,1,2,4,9525,7677,1,14,3,3,80,2,6,2,2,6,3,1,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0567800608033404,True,False,Sales,Low
34,0,678,19,3,1,1701,2,35,2,1,4,2929,20338,1,12,3,2,80,0,10,3,3,10,9,8,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0281149796788665,True,False,Research & Development,Low
23,1,427,7,3,1,1702,3,99,3,1,4,2275,25103,1,21,4,2,80,1,3,2,3,3,2,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.356746991500627,False,True,Sales,Medium
44,0,921,2,3,1,1703,3,96,4,3,4,7879,14810,1,19,3,2,80,1,9,2,3,8,7,6,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.0066107837601654,True,False,Research & Development,Low
35,0,146,2,4,1,1704,1,79,2,1,4,4930,13970,0,14,3,3,80,0,6,2,4,5,4,1,4,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.5146683327479195,False,True,Research & Development,Medium
43,0,1179,2,3,1,1706,4,73,3,2,4,7847,6069,1,17,3,1,80,1,10,3,3,10,9,8,8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.0456329054562837,True,False,Sales,Low
24,0,581,9,3,1,1707,3,62,4,1,3,4401,17616,1,16,3,4,80,1,5,1,3,5,3,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0123139265503999,True,False,Research & Development,Low
41,0,918,6,3,1,1708,4,35,3,3,3,9241,15869,1,12,3,2,80,0,10,3,3,10,8,8,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0534544899310658,True,False,Sales,Low
29,0,1082,9,4,1,1709,4,43,3,1,3,2974,25412,9,17,3,3,80,1,9,2,3,5,3,1,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.1137440166081391,True,False,Research & Development,Low
36,0,530,2,4,1,1710,3,51,3,2,4,4502,7439,3,15,3,3,80,0,17,2,2,13,7,6,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1167125767491431,True,False,Sales,Low
45,0,1238,1,1,1,1712,3,74,2,3,3,10748,3395,3,23,4,4,80,1,25,3,2,23,15,14,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0038324003754649,True,False,Research & Development,Low
24,1,240,22,1,1,1714,4,58,1,1,3,1555,11585,1,11,3,3,80,1,1,2,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.33781880051501,False,True,Other,Medium
47,1,1093,9,3,1,1716,3,82,1,4,3,12936,24164,7,11,3,3,80,0,25,3,1,23,5,14,10,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.8455178218218575,False,False,Sales,High
26,0,390,17,4,1,1718,4,62,1,1,3,2305,6217,1,15,3,3,80,3,3,3,4,3,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.0654623437062192,True,False,Research & Development,Low
45,0,1005,28,2,1,1719,4,48,2,4,2,16704,17119,1,11,3,3,80,0,21,2,3,21,6,8,6,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0922542469165346,True,False,Research & Development,Low
32,0,585,10,3,1,1720,1,56,3,1,3,3433,17360,6,13,3,1,80,1,10,3,2,5,2,1,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.3110948927095523,False,True,Research & Development,Medium
31,0,741,2,4,1,1721,2,69,3,1,3,3477,18103,1,14,3,4,80,1,6,2,4,5,2,0,3,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.0387829418545772,True,False,Research & Development,Low
41,0,552,4,3,1,1722,3,60,1,2,2,6430,20794,6,19,3,2,80,1,10,4,3,3,2,1,2,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.1374113639139886,True,False,Other,Low
40,0,369,8,2,1,1724,2,92,3,2,1,6516,5041,2,16,3,2,80,1,18,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.1156517953451022,True,False,Research & Development,Low
24,0,506,29,1,1,1725,2,91,3,1,1,3907,3622,1,13,3,2,80,3,6,2,4,6,2,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.1956277362561203,True,False,Research & Development,Low
46,0,717,13,4,1,1727,3,34,3,2,2,5562,9697,6,14,3,4,80,0,19,3,3,10,7,0,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0072009451314801,True,False,Research & Development,Low
35,0,1370,27,4,1,1728,4,49,3,2,3,6883,5151,2,16,3,2,80,1,17,3,3,7,7,0,7,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0024324125500311,True,False,Research & Development,Low
30,0,793,16,1,1,1729,2,33,3,1,4,2862,3811,1,12,3,2,80,1,10,2,2,10,0,0,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0304736446940423,True,False,Research & Development,Low
47,0,543,2,4,1,1731,3,87,3,2,2,4978,3536,7,11,3,4,80,1,4,3,1,1,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0799560176655373,True,False,Sales,Low
46,0,1277,2,3,1,1732,3,74,3,3,4,10368,5596,4,12,3,2,80,1,13,5,2,10,6,0,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.0504986093817061,True,False,Sales,Low
36,1,1456,13,5,1,1733,2,96,2,2,1,6134,8658,5,13,3,2,80,3,16,3,3,2,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.5153476662419249,False,True,Sales,Medium
32,1,964,1,2,1,1734,1,34,1,2,2,6735,12147,6,15,3,2,80,0,10,2,3,0,0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.5808585237539706,False,True,Sales,Medium
23,0,160,4,1,1,1735,3,51,3,1,2,3295,12862,1,13,3,3,80,0,3,3,1,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.2798485219255244,True,False,Research & Development,Low
31,0,163,24,1,1,1736,4,30,3,2,4,5238,6670,2,20,4,4,80,0,9,3,2,5,4,1,4,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.0734002685778988,True,False,Research & Development,Low
39,0,792,1,3,1,1737,4,77,3,2,4,6472,8989,1,15,3,4,80,1,9,2,3,9,8,5,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.0193075756325786,True,False,Research & Development,Low
32,0,371,19,3,1,1739,4,80,1,3,3,9610,3840,3,13,3,3,80,1,10,2,1,4,3,0,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.1484487635442176,True,False,Sales,Low
40,0,611,7,4,1,1740,2,88,3,5,2,19833,4349,1,14,3,2,80,0,21,3,2,21,8,12,8,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.2657593295538281,True,False,Sales,Low
45,0,176,4,3,1,1744,3,56,1,3,3,9756,6595,4,21,4,3,80,2,9,2,4,5,0,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0450120540391292,True,False,Other,Low
30,0,1312,2,4,1,1745,4,78,2,1,1,4968,26427,0,16,3,4,80,0,10,2,3,9,7,0,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0978284102396822,True,False,Research & Development,Low
24,0,897,10,3,1,1746,1,59,3,1,4,2145,2097,0,14,3,4,80,1,3,2,3,2,2,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.1351156391955408,True,False,Other,Low
30,1,600,8,3,1,1747,3,66,2,1,4,2180,9732,6,11,3,3,80,1,6,0,2,4,2,1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3477990219768993,False,True,Other,Medium
31,0,1003,5,3,1,1749,1,51,3,2,3,8346,20943,1,19,3,3,80,1,6,3,3,5,2,0,2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,0.1323396171736713,True,False,Sales,Low
27,0,1054,8,3,1,1751,3,67,3,1,4,3445,6152,1,11,3,3,80,0,6,5,2,6,2,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0242288679887919,True,False,Research & Development,Low
